date,open,high,low,close,volume
2019-07-22,91.3,97.2,66.3,74.92,583306.85
2019-07-23,70.02,78.88,70.0,74.13,239060.2
2019-07-24,74.13,76.55,72.5,75.88,216085.3
2019-07-25,75.0,79.98,74.6,78.0,246269.2
2019-07-26,76.78,76.78,70.3,71.68,168315.3
2019-07-29,71.0,74.9,70.9,74.58,152336.56
2019-07-30,74.4,75.9,72.3,75.1,154349.11
2019-07-31,74.98,78.5,74.48,77.27,188363.08
2019-08-01,76.01,80.5,75.6,79.8,209867.4
2019-08-02,78.0,89.14,77.62,83.87,318035.31
2019-08-05,84.5,85.91,79.3,85.66,243708.58
2019-08-06,84.0,89.95,73.8,78.7,288294.76
2019-08-07,80.25,81.5,75.33,79.13,164592.62
2019-08-08,79.3,83.89,78.03,78.49,153901.15
2019-08-09,79.0,79.0,74.7,74.83,132242.24
2019-08-12,74.5,75.3,71.71,73.3,98884.54
2019-08-13,72.9,74.42,72.36,73.99,80857.44
2019-08-14,74.85,75.97,74.0,74.41,81363.75
2019-08-15,72.4,74.42,72.01,74.11,63444.09
2019-08-16,74.66,75.49,73.67,74.18,59620.29
2019-08-19,74.6,76.46,73.52,75.76,90843.41
2019-08-20,75.7,76.39,74.69,74.98,58117.33
2019-08-21,74.69,74.88,70.13,70.7,104869.12
2019-08-22,70.75,72.55,70.01,70.85,59797.28
2019-08-23,70.99,71.32,66.66,67.34,102531.97
2019-08-26,66.75,68.39,66.75,68.0,46180.14
2019-08-27,68.62,69.5,67.82,69.06,53640.52
2019-08-28,68.8,69.65,67.61,67.96,43184.28
2019-08-29,67.97,71.33,67.0,70.69,89403.14
2019-08-30,71.0,71.1,69.19,69.28,64567.19
2019-09-02,70.0,70.65,68.45,70.2,50857.39
2019-09-03,69.83,75.86,69.67,74.39,115703.11
2019-09-04,74.0,75.75,73.25,73.93,65926.36
2019-09-05,74.24,76.06,73.47,74.41,75744.12
2019-09-06,74.74,75.86,71.77,72.1,65043.05
2019-09-09,72.7,75.78,72.26,74.89,89464.74
2019-09-10,74.92,77.0,73.98,74.7,75031.36
2019-09-11,74.3,74.7,73.17,73.23,46940.5
2019-09-12,73.38,73.88,70.66,70.95,60518.9
2019-09-16,71.02,71.89,70.64,71.0,27019.3
2019-09-17,71.0,71.58,68.81,68.99,34625.27
2019-09-18,68.99,70.77,68.99,69.5,31105.1
2019-09-19,69.33,71.49,69.32,70.29,40444.68
2019-09-20,70.3,71.04,69.5,70.7,32874.38
2019-09-23,70.0,71.0,68.9,70.39,30425.53
2019-09-24,70.4,74.52,70.4,73.41,87423.49
2019-09-25,72.9,73.4,70.24,70.26,48177.13
2019-09-26,70.6,70.72,66.5,66.72,49155.53
2019-09-27,66.89,68.97,66.89,68.3,27093.5
2019-09-30,68.35,68.5,62.0,63.27,48785.48
2019-10-08,63.28,63.79,61.0,61.17,25799.43
2019-10-09,60.35,61.85,60.3,61.76,18056.09
2019-10-10,61.98,62.95,61.71,62.5,18864.87
2019-10-11,62.84,62.87,61.44,61.44,16770.64
2019-10-14,61.8,63.57,61.33,63.08,27468.37
2019-10-15,63.0,63.0,61.4,61.62,15039.03
2019-10-16,62.0,62.29,60.01,60.02,21198.58
2019-10-17,60.06,60.78,59.22,59.32,20128.73
2019-10-18,59.8,62.73,59.6,60.9,37488.27
2019-10-21,60.46,60.5,57.6,58.6,27968.23
2019-10-22,58.2,59.45,58.2,59.0,18212.21
2019-10-23,59.0,62.88,58.59,62.14,45337.75
2019-10-24,61.35,62.3,61.01,61.05,24643.49
2019-10-25,61.34,61.42,59.36,59.98,16752.57
2019-10-28,61.03,61.99,60.8,61.55,30324.34
2019-10-29,61.57,62.75,60.2,60.38,29394.84
2019-10-30,59.97,62.29,59.71,59.99,33576.49
2019-10-31,59.79,60.5,57.8,58.29,28864.07
2019-11-01,57.9,59.96,57.6,59.25,22460.59
2019-11-04,60.04,61.88,60.04,61.74,39451.06
2019-11-05,61.1,62.78,60.85,62.16,41871.05
2019-11-06,62.32,62.62,60.9,61.13,23313.54
2019-11-07,60.8,64.6,60.8,63.98,54614.2
