date,open,high,low,close,volume
2018/1/2,"2,867.53","2,912.27","2,867.53","2,908.73",5.40B
2018/1/3,"2,914.28","2,947.63","2,906.60","2,913.26",4.82B
2018/1/4,"2,918.26","2,934.15","2,910.66","2,919.48",4.35B
2018/1/5,"2,926.78","2,940.18","2,920.08","2,932.36",4.99B
2018/1/8,"2,933.82","2,952.34","2,926.87","2,947.76",5.81B
2018/1/9,"2,947.55","2,972.43","2,947.12","2,969.32",4.06B
2018/1/10,"2,968.34","2,999.75","2,966.18","2,995.56",5.78B
2018/1/11,"2,986.79","3,009.99","2,981.33","2,997.04",4.24B
2018/1/12,"2,997.90","3,019.70","2,993.56","3,018.60",3.82B
2018/1/15,"3,027.20","3,070.94","3,022.47","3,048.81",6.50B
2018/1/16,"3,041.36","3,065.19","3,035.77","3,063.86",6.43B
2018/1/17,"3,071.50","3,132.99","3,060.22","3,076.18",9.11B
2018/1/18,"3,096.20","3,125.86","3,084.28","3,106.55",8.77B
2018/1/19,"3,122.67","3,145.99","3,100.41","3,117.82",9.50B
2018/1/22,"3,104.96","3,144.85","3,104.40","3,130.33",7.75B
2018/1/23,"3,145.11","3,177.76","3,144.28","3,176.50",10.17B
2018/1/24,"3,189.77","3,202.47","3,150.55","3,180.33",9.91B
2018/1/25,"3,171.35","3,177.41","3,124.46","3,157.46",7.74B
2018/1/26,"3,147.48","3,195.07","3,147.48","3,172.78",8.22B
2018/1/29,"3,184.30","3,197.84","3,107.96","3,120.70",7.29B
2018/1/30,"3,109.19","3,127.75","3,077.31","3,079.12",5.43B
2018/1/31,"3,063.23","3,118.76","3,062.53","3,116.83",5.56B
2018/2/1,"3,120.13","3,141.77","3,101.34","3,141.23",7.22B
2018/2/2,"3,113.30","3,150.70","3,082.99","3,149.64",5.29B
2018/2/5,"3,098.67","3,181.59","3,095.99","3,181.34",7.16B
2018/2/6,"3,114.35","3,140.03","3,094.49","3,117.49",9.86B
2018/2/7,"3,147.32","3,166.70","3,020.39","3,029.60",9.47B
