date,open,high,low,close,volume
2018-01-02,3.98,4.05,3.93,3.98,4145078.64
2018-01-03,3.97,4.02,3.96,4.0,1785283.67
2018-01-04,4.0,4.03,3.97,4.0,2234872.09
2018-01-05,4.0,4.01,3.96,3.98,2229380.96
2018-01-08,3.98,4.02,3.98,4.01,2264386.32
2018-01-09,4.01,4.01,3.95,3.96,2013494.2
2018-01-10,3.97,4.04,3.96,4.03,3468125.3
2018-01-11,4.03,4.1,4.03,4.09,2447965.33
2018-01-12,4.09,4.12,4.07,4.09,1907362.94
2018-01-15,4.1,4.2,4.09,4.18,3977639.76
2018-01-16,4.17,4.23,4.16,4.22,2602451.39
2018-01-17,4.23,4.34,4.23,4.24,3768808.06
2018-01-18,4.27,4.36,4.24,4.36,6363796.62
2018-01-19,4.43,4.51,4.36,4.4,6453225.26
2018-01-22,4.37,4.52,4.35,4.4,5073148.96
2018-01-23,4.4,4.71,4.38,4.68,7059105.95
2018-01-24,4.71,4.79,4.62,4.69,5447228.65
2018-01-25,4.66,4.69,4.52,4.63,3595085.24
2018-01-26,4.61,4.73,4.56,4.65,4304958.78
2018-01-29,4.67,4.75,4.57,4.6,3798238.84
2018-01-30,4.57,4.61,4.47,4.48,2773616.33
2018-01-31,4.46,4.55,4.45,4.54,2788512.81
2018-02-01,4.53,4.65,4.52,4.63,4103409.14
2018-02-02,4.58,4.6,4.51,4.58,2642772.94
2018-02-05,4.51,4.78,4.51,4.76,4689415.65
2018-02-06,4.69,4.85,4.65,4.76,7037500.78
2018-02-07,4.82,4.87,4.52,4.59,6581771.3
2018-02-08,4.52,4.54,4.33,4.42,4964236.03
2018-02-09,4.3,4.34,4.12,4.29,5639129.5
2018-02-12,4.25,4.3,4.19,4.21,2519895.33
2018-02-13,4.24,4.35,4.23,4.28,2606230.25
2018-02-14,4.27,4.3,4.22,4.28,1350048.06
2018-02-22,4.34,4.4,4.34,4.37,1790126.55
2018-02-23,4.39,4.4,4.34,4.39,1463267.28
2018-02-26,4.42,4.48,4.36,4.4,2272187.21
2018-02-27,4.4,4.4,4.3,4.32,2495357.86
2018-02-28,4.27,4.28,4.21,4.23,1851422.58
2018-03-01,4.2,4.26,4.19,4.22,1608001.75
