date,open,high,low,close,volume,dividends,stock splits,symbol,ts_code,daily_return
2024-03-18,489.7451520014682,495.2309127099436,484.66759056588023,494.7928466796875,11755300,0.0,0.0,META,META,
2024-03-19,486.0216296035691,494.44438954443143,479.16193716995804,494.05609130859375,10903100,0.0,0.0,META,META,-0.0014890178304673984
2024-03-20,497.3017617876955,505.9634863084785,492.99083095505335,503.2952575683594,11711100,0.0,0.0,META,META,0.018700642340617746
2024-03-21,512.4447853400868,512.7732892595714,503.78306185002987,505.5253601074219,9712500,0.0,0.0,META,META,0.004431002489149405
2024-03-22,504.7687395379915,507.7256700559414,502.1204423078349,507.3373718261719,8117000,0.0,0.0,META,META,0.003584413091293648
2024-03-25,503.5640728242877,504.9877722326586,498.03847963839513,500.8062438964844,8380600,0.0,0.0,META,META,-0.012873342853057634
2024-03-26,502.90696736388685,507.75553001466403,493.0306111369224,493.7076416015625,11205400,0.0,0.0,META,META,-0.014174348625711541
2024-03-27,497.1026154568379,497.69004565954987,485.9220570770537,491.6865539550781,9989700,0.0,0.0,META,META,-0.0040936932633411915
2024-03-28,490.6710522862474,490.7208504707535,483.01489284698454,483.4429931640625,15212800,0.0,0.0,META,META,-0.016765886162038113
2024-04-01,485.055891897097,495.2408512075061,479.6597314262168,489.1876220703125,9247000,0.0,0.0,META,META,0.011882743130999351
2024-04-02,482.9651019851869,495.3403908015156,482.51707026238984,495.18109130859375,11081000,0.0,0.0,META,META,0.012251882443214734
2024-04-03,496.73426100880533,505.0076872546703,496.55506045942224,504.5098876953125,12099200,0.0,0.0,META,META,0.018839161168424212
2024-04-04,514.1473043368527,527.6675580269704,508.3330088528882,508.6715393066406,26476300,0.0,0.0,META,META,0.00824889999745948
2024-04-05,514.5853067823032,528.3644242747368,512.1460769736384,525.0192260742188,19242000,0.0,0.0,META,META,0.032138001646133674
2024-04-08,526.9506698907369,529.1509047985135,516.6063816574513,516.9647827148438,13260600,0.0,0.0,META,META,-0.015341235062192538
2024-04-09,519.9316823916643,523.5556775870256,504.50986253452,514.6251831054688,10881400,0.0,0.0,META,META,-0.004525646016134033
2024-04-10,507.0486743379978,520.2602634620138,503.5740128170584,517.5422973632812,11418500,0.0,0.0,META,META,0.005668425008293232
2024-04-11,518.8166997490578,521.5545976293821,515.0135034014934,520.857666015625,10369500,0.0,0.0,META,META,0.006405985886051235
2024-04-12,515.4714163739358,517.9006805254135,507.0884588703495,509.64715576171875,11944900,0.0,0.0,META,META,-0.02152317415170757
2024-04-15,514.4459540244809,516.2480467882556,495.09153486209726,498.028564453125,13512900,0.0,0.0,META,META,-0.02279732394705236
2024-04-16,495.91787553186504,502.54856948355643,494.92227638686524,497.5606384277344,9847900,0.0,0.0,META,META,-0.0009395566013455925
2024-04-17,500.885901196652,500.94563471054835,484.9961484515033,491.9952087402344,12193700,0.0,0.0,META,META,-0.011185429991179552
2024-04-18,497.6203166093583,509.95580322814556,496.84375057794523,499.5915832519531,14808700,0.0,0.0,META,META,0.015439935952159978
2024-04-19,500.58723051341923,500.58723051341923,473.6363851500769,478.952880859375,25111000,0.0,0.0,META,META,-0.04131114911551592
2024-04-22,487.5647507216604,489.84468097276755,471.3165675088568,479.60992431640625,17271100,0.0,0.0,META,META,0.0013718331871233058
2024-04-23,489.0880860569857,496.5650454514667,486.8181211935178,493.916748046875,15079200,0.0,0.0,META,META,0.029830124451366347
2024-04-24,505.8240759731086,507.7555406564637,482.4473981829464,491.3281555175781,37772700,0.0,0.0,META,META,-0.005240949086122493
2024-04-25,419.5454789286758,443.8082255376411,412.6758508180105,439.43756103515625,82890700,0.0,0.0,META,META,-0.10561290636348519
2024-04-26,439.5172088354016,444.47530372745774,430.0590165535282,441.33917236328125,32691400,0.0,0.0,META,META,0.004327375483437201
2024-04-29,437.62552442398896,437.8246563911366,426.6739346628616,430.716064453125,21502600,0.0,0.0,META,META,-0.024070167742581416
2024-04-30,429.15298768827455,437.6852794220707,427.82885422988966,428.2768859863281,18429500,0.0,0.0,META,META,-0.0056630775308876835
2024-05-01,426.7138105782115,447.97979427737795,425.23034715345136,437.2572021484375,20344900,0.0,0.0,META,META,0.02096848197032064
2024-05-02,436.90867791694853,442.00614012700026,430.3775506624109,439.7361755371094,15221300,0.0,0.0,META,META,0.005669371199585882
2024-05-03,443.9675161979946,452.17127375355415,441.89668336014745,449.9709777832031,16489100,0.0,0.0,META,META,0.023274869832104583
2024-05-06,453.5750276624564,464.10848322599213,451.34489538609245,463.6305847167969,15094600,0.0,0.0,META,META,0.03035663989017312
2024-05-07,464.23792123892935,469.45485089459487,459.2798266933172,466.1793212890625,13406800,0.0,0.0,META,META,0.005497343480526551
2024-05-08,461.4601836982539,473.4870074797213,460.9623841473388,470.5201416015625,11683900,0.0,0.0,META,META,0.009311481900348806
2024-05-09,467.93156788594683,473.9847969274059,465.57200292622855,473.3277282714844,9437700,0.0,0.0,META,META,0.005966985090936516
2024-05-10,474.9903764920245,475.3985757737603,467.5333488690271,474.10430908203125,10750000,0.0,0.0,META,META,0.0016406831126982713
2024-05-13,470.66947794604397,471.2668434870406,460.8130528610576,465.9503479003906,14668800,0.0,0.0,META,META,-0.01719866498878375
2024-05-14,461.33074626432125,470.46040330394175,458.055216745279,469.7734375,10478600,0.0,0.0,META,META,0.008204929166458541
2024-05-15,472.8896791136664,480.3765735289262,469.1263156700557,479.4208068847656,13100500,0.0,0.0,META,META,0.020536217279772506
2024-05-16,472.9095994718704,475.5877636342784,470.66950136910896,471.14739990234375,16608200,0.0,0.0,META,META,-0.01725708785186386
2024-05-17,468.7579268387386,470.71925834782434,466.35855966335566,469.83319091796875,10807300,0.0,0.0,META,META,-0.002789379681703452
2024-05-20,467.88180314929565,471.11750018246295,464.9846061597593,466.77667236328125,11745100,0.0,0.0,META,META,-0.006505539867704191
2024-05-21,465.0642370629435,468.6284987814829,460.2355754516668,462.585205078125,11742200,0.0,0.0,META,META,-0.008979598881698414
2024-05-22,465.81097479025317,471.63523596119023,463.60074343657925,465.72137451171875,10078600,0.0,0.0,META,META,0.006779657886084145
2024-05-23,470.79889252187127,472.272359698421,459.5088027275184,463.7301330566406,11747900,0.0,0.0,META,META,-0.004275606755575367
2024-05-24,465.56203077765826,477.73821830317473,464.2478327174349,476.1153869628906,12012300,0.0,0.0,META,META,0.026707891127569328
