date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol,ts_code,daily_return
2017-07-05,42.481787190503965,43.2779589585799,42.481787190503965,43.21059036254883,1918200,0.0,0.0,0.0,SOXX,SOXX,
2017-07-06,42.80943856844566,43.39125662688962,42.607336299218,43.02073287963867,2063100,0.0,0.0,0.0,SOXX,SOXX,-0.0043937720201737696
2017-07-07,43.22895503642884,43.921010921932485,43.22895503642884,43.746463775634766,3374400,0.0,0.0,0.0,SOXX,SOXX,0.016869328982063392
2017-07-10,43.91488862540519,44.36502881724022,43.63929208895924,44.25172805786133,978300,0.0,0.0,0.0,SOXX,SOXX,0.0115498314290714
2017-07-11,44.13536602362108,44.63756760109873,44.10780742031567,44.61919403076172,965400,0.0,0.0,0.0,SOXX,SOXX,0.008303991482997208
2017-07-12,45.066272066679055,45.430673595941705,44.90703563522647,45.33268356323242,1678200,0.0,0.0,0.0,SOXX,SOXX,0.015990641426171903
2017-07-13,45.38169525919572,45.67566546536952,45.05710009019437,45.191837310791016,1532700,0.0,0.0,0.0,SOXX,SOXX,-0.003106947159767115
2017-07-14,45.43985801685064,45.82263311014529,45.33268295319211,45.798133850097656,1234500,0.0,0.0,0.0,SOXX,SOXX,0.0134160630632707
2017-07-17,45.95430850162527,45.969619225360816,45.4582326420336,45.61134338378906,693300,0.0,0.0,0.0,SOXX,SOXX,-0.004078560644413587
2017-07-18,45.3388121061448,45.76139374339596,45.17039061868945,45.7522087097168,1017000,0.0,0.0,0.0,SOXX,SOXX,0.003088383622960711
2017-07-19,46.01555268095948,46.187036996864094,45.85937908921777,46.17478561401367,1410600,0.0,0.0,0.0,SOXX,SOXX,0.009236207741969205
2017-07-20,46.19315712035562,46.37076361535131,45.81038552898215,46.30952072143555,1527000,0.0,0.0,0.0,SOXX,SOXX,0.0029179368269982575
2017-07-21,46.00637286467681,46.00637286467681,45.68790345805849,45.91450500488281,984000,0.0,0.0,0.0,SOXX,SOXX,-0.008529902931383448
2017-07-24,45.981875648195654,45.981875648195654,45.684842646368985,45.776710510253906,1212600,0.0,0.0,0.0,SOXX,SOXX,-0.0030011103161027286
2017-07-25,45.68177961148656,45.847138261395735,45.26532364493066,45.736900329589844,1203600,0.0,0.0,0.0,SOXX,SOXX,-0.0008696601442156338
2017-07-26,46.144166584850915,46.43813670947044,45.978807951702386,46.23909378051758,2004600,0.0,0.0,0.0,SOXX,SOXX,0.010980049966412775
2017-07-27,46.37689004674806,46.43813294164134,44.99277819399957,45.534786224365234,2827800,0.0,0.0,0.0,SOXX,SOXX,-0.01523186331236226
2017-07-28,45.32655283255829,45.54703213384093,45.13669497504276,45.36023712158203,1205700,0.0,0.0,0.0,SOXX,SOXX,-0.0038333133249630613
2017-07-31,45.366362985482674,45.60215302776403,44.8825385277,45.008087158203125,1517400,0.0,0.0,0.0,SOXX,SOXX,-0.007763406580856613
2017-08-01,45.14283618590507,45.289821269161216,44.92236031322125,45.28675842285156,1002000,0.0,0.0,0.0,SOXX,SOXX,0.006191582052107902
2017-08-02,45.547034856962,45.64502488463513,44.646747535265376,44.95909118652344,1741200,0.0,0.0,0.0,SOXX,SOXX,-0.007235387290665196
2017-08-03,44.931539303328336,45.07546152091368,44.570200584216,44.790679931640625,1347300,0.0,0.0,0.0,SOXX,SOXX,-0.0037458776509542435
2017-08-04,44.82129557657843,45.170382866886605,44.67736987323396,44.80904769897461,1283700,0.0,0.0,0.0,SOXX,SOXX,0.0004100801184983016
2017-08-07,44.92541802339936,45.60216335281992,44.92541802339936,45.58073043823242,949200,0.0,0.0,0.0,SOXX,SOXX,0.01722158311513211
2017-08-08,45.620519923726505,45.98185854365993,45.30205062139219,45.44903564453125,818700,0.0,0.0,0.0,SOXX,SOXX,-0.002889264661513846
2017-08-09,45.09077177895819,45.338809728091626,44.88866950901267,45.29594039916992,706500,0.0,0.0,0.0,SOXX,SOXX,-0.003368503713890081
2017-08-10,45.00809135792652,45.02340208247994,43.99450667400896,44.031253814697266,1627500,0.0,0.0,0.0,SOXX,SOXX,-0.027920528270913958
2017-08-11,43.82608621749577,44.355842864029405,43.721970492919205,44.27928924560547,1044300,0.0,0.0,0.0,SOXX,SOXX,0.005633167566657216
2017-08-14,44.81517067239546,45.45823156728476,44.809048485686006,45.40617370605469,1610100,0.0,0.0,0.0,SOXX,SOXX,0.02544947038780787
2017-08-15,45.60523146979169,45.61135716289648,45.197960488350375,45.51948928833008,531300,0.0,0.0,0.0,SOXX,SOXX,0.002495598572320956
2017-08-16,45.61439708030073,45.78588137019792,45.37554771694351,45.59296417236328,777900,0.0,0.0,0.0,SOXX,SOXX,0.0016141412213084294
2017-08-17,45.37554981923693,45.494976258648485,44.417082467354,44.44158172607422,1209000,0.0,0.0,0.0,SOXX,SOXX,-0.02525351152726729
2017-08-18,44.704936990412584,44.83967417236026,44.288477565592544,44.50895690917969,1026900,0.0,0.0,0.0,SOXX,SOXX,0.0015160392697259883
2017-08-21,44.57326475667832,44.64675553840682,43.90264516555366,44.17824172973633,945900,0.0,0.0,0.0,SOXX,SOXX,-0.0074303062216933835
2017-08-22,44.56712977147129,44.995837006094064,44.50894972741806,44.90703201293945,1046700,0.0,0.0,0.0,SOXX,SOXX,0.016496588697702208
2017-08-23,44.484453856674826,45.22550478984801,44.43852168612442,45.096893310546875,1983900,0.0,0.0,0.0,SOXX,SOXX,0.0042278745465234024
2017-08-24,45.28368938380584,45.34799863431161,44.85192273201227,45.103023529052734,1294200,0.0,0.0,0.0,SOXX,SOXX,0.0001359343860705131
2017-08-25,45.27144316386937,45.351063142346916,44.81517723262732,44.8856086730957,684900,0.0,0.0,0.0,SOXX,SOXX,-0.0048204053508073
2017-08-28,44.94991234330558,45.032591659563046,44.77536867760661,45.02034378051758,552600,0.0,0.0,0.0,SOXX,SOXX,0.0030017440200746925
2017-08-29,44.45383922869043,45.207138155350236,44.438528502825015,45.09077453613281,1068900,0.0,0.0,0.0,SOXX,SOXX,0.0015644206529963345
2017-08-30,45.3326853525817,45.93287345051639,45.17344891484382,45.86244201660156,1998900,0.0,0.0,0.0,SOXX,SOXX,0.01711364438529195
2017-08-31,46.018625549720504,46.37690147932649,45.94819410059083,46.31565856933594,1072200,0.0,0.0,0.0,SOXX,SOXX,0.009882085052739242
2017-09-01,46.398330646142185,46.759669365639866,46.398330646142185,46.51775360107422,1591200,0.0,0.0,0.0,SOXX,SOXX,0.004363427790533114
2017-09-05,46.35238984167193,46.41056988535646,45.48884968719859,45.88080978393555,2806500,0.0,0.0,0.0,SOXX,SOXX,-0.013692488734536878
2017-09-06,46.13803240725009,46.165594510639075,45.736887281651384,45.95430374145508,1044000,0.0,0.0,0.0,SOXX,SOXX,0.0016018452565600416
2017-09-07,46.043109135092294,46.214593442995046,45.834881193553215,46.0339241027832,873300,0.0,0.0,0.0,SOXX,SOXX,0.0017325985782763453
2017-09-08,46.00331866700623,46.03700297119642,45.32351039433225,45.4919319152832,1454100,0.0,0.0,0.0,SOXX,SOXX,-0.011773755943331188
2017-09-11,45.84407480690737,46.46570291111055,45.84407480690737,46.358524322509766,1305300,0.0,0.0,0.0,SOXX,SOXX,0.019049364815729497
2017-09-12,46.4167089669569,46.70149058567529,46.309530375860184,46.56675338745117,742200,0.0,0.0,0.0,SOXX,SOXX,0.0044917103808737036
2017-09-13,46.5453181535228,46.765794008357716,46.31259091444109,46.65861892700195,772800,0.0,0.0,0.0,SOXX,SOXX,0.00197277097646098
2017-09-14,46.46263392110055,47.11794273302163,46.45650822962459,46.84234619140625,1656900,0.0,0.0,0.0,SOXX,SOXX,0.003937691869785986
2017-09-15,47.06281020174199,47.71199666352518,46.967883034109335,47.65993881225586,1424100,0.0,0.0,0.0,SOXX,SOXX,0.017454134716241132
2017-09-18,47.93861326752819,48.578611396502104,47.93861326752819,48.28464126586914,1476900,0.0,0.0,0.0,SOXX,SOXX,0.013107495921766521
2017-09-19,48.3979490949452,48.62455066564784,48.13766322283533,48.4377555847168,1382700,0.0,0.0,0.0,SOXX,SOXX,0.003171077071994155
2017-09-20,48.49286475849714,48.49286475849714,47.12406361669351,47.77018737792969,2274900,0.0,0.0,0.0,SOXX,SOXX,-0.01378198057958202
2017-09-21,47.68138543668259,47.73650614877938,47.15162874986465,47.565025329589844,864300,0.0,0.0,0.0,SOXX,SOXX,-0.004294771689227872
2017-09-22,47.439462405579405,47.86816961278101,47.430277374516294,47.80692672729492,742200,0.0,0.0,0.0,SOXX,SOXX,0.0050856989148830856
2017-09-25,47.63545564226535,47.63545564226535,46.66474021897138,46.88521957397461,1795500,0.0,0.0,0.0,SOXX,SOXX,-0.019279782584185057
2017-09-26,47.37031737141934,47.37031737141934,46.67599856502328,46.81117630004883,1474200,0.166333,0.0,0.0,SOXX,SOXX,-0.0015792455404619599
