date,open,high,low,close,volume,dividends,stock splits,symbol,ts_code,daily_return
2023-10-09,154.05303368530875,155.82027678976843,153.07665496254808,155.2442169189453,216000,0.0,0.0,OLED,OLED,
2023-10-10,155.28325741389915,160.06752184492092,153.30120990193572,157.26531982421875,316100,0.0,0.0,OLED,OLED,0.01301886115557327
2023-10-11,157.2945938086652,162.11789143666468,157.2945938086652,160.0479736328125,387100,0.0,0.0,OLED,OLED,0.01769400788237374
2023-10-12,160.30183623000607,162.44988113345528,158.1928697131691,159.491455078125,281400,0.0,0.0,OLED,OLED,-0.003477198380307467
2023-10-13,159.2473717279467,159.29617874419966,155.01965017449058,156.62091064453125,264800,0.0,0.0,OLED,OLED,-0.017998108000128576
2023-10-16,158.40768581285116,160.8974395817033,157.77303071819037,158.34909057617188,157900,0.0,0.0,OLED,OLED,0.011034158367032587
2023-10-17,156.27917583086676,160.44831714458064,155.7519378763607,159.24737548828125,275000,0.0,0.0,OLED,OLED,0.0056728138370789605
2023-10-18,157.2750819599368,158.9739862524457,156.2401229270954,158.38815307617188,234800,0.0,0.0,OLED,OLED,-0.005395520079843341
2023-10-19,159.41334597148708,160.8876723660132,153.9553780084371,154.63885498046875,266500,0.0,0.0,OLED,OLED,-0.02367158163590688
2023-10-20,154.36545813810034,154.3752165604092,152.01238220480508,152.77395629882812,229700,0.0,0.0,OLED,OLED,-0.012059703118444398
2023-10-23,151.3972442679652,152.04165763842437,149.09299046618807,149.2394561767578,270900,0.0,0.0,OLED,OLED,-0.02313548858521919
2023-10-24,149.48359557552752,152.25650770540807,149.48359557552752,150.5185546875,138800,0.0,0.0,OLED,OLED,0.008570779762338665
2023-10-25,149.42499723176016,150.36232738632881,139.7490951493266,141.389404296875,449000,0.0,0.0,OLED,OLED,-0.060651329064237536
2023-10-26,142.3755535076662,144.01586262225405,139.856494597386,141.48704528808594,421900,0.0,0.0,OLED,OLED,0.0006905820962788134
2023-10-27,142.30718491319473,143.65459218619307,139.25111504261085,140.71568298339844,381900,0.0,0.0,OLED,OLED,-0.005451822837326925
2023-10-30,140.0126859019268,140.7254530099052,133.16827724896442,135.57017517089844,663600,0.0,0.0,OLED,OLED,-0.03656669749531094
2023-10-31,135.26749799122416,136.29269860171564,132.27978156514243,135.8923797607422,689400,0.0,0.0,OLED,OLED,0.002376662783223349
2023-11-01,135.33583804330402,135.33583804330402,130.51252538621026,133.84197998046875,496500,0.0,0.0,OLED,OLED,-0.015088408812057419
2023-11-02,136.95665274249052,139.30971422971948,135.78500121096832,138.6067352294922,698800,0.0,0.0,OLED,OLED,0.03559985626123252
2023-11-03,136.49774666086736,146.1736632542173,135.32609518833962,143.5764923095703,907500,0.0,0.0,OLED,OLED,0.03585509082116145
