date,open,high,low,close,volume,dividends,stock splits,symbol,ts_code,daily_return
2024-01-08,8.32643906731424,8.559618936889118,8.32643906731424,8.54990291595459,5940400,0.0,0.0,ASX,ASX,
2024-01-09,8.452744535020864,8.549902890940372,8.38473424181966,8.511039733886719,4918800,0.0,0.0,ASX,ASX,-0.004545453024425661
2024-01-10,8.530470862172471,8.56933401928555,8.404165369912272,8.520755767822266,4944100,0.0,0.0,ASX,ASX,0.0011415801405394443
2024-01-11,8.472176589788228,8.56933401928555,8.365302212799191,8.520755767822266,6616900,0.0,0.0,ASX,ASX,0.0
2024-01-12,8.530470836054052,8.627629191824651,8.501323699951172,8.501323699951172,3549100,0.0,0.0,ASX,ASX,-0.0022805568426778056
2024-01-16,8.433313394879939,8.520755729635171,8.355587081002122,8.472176551818848,4890900,0.0,0.0,ASX,ASX,-0.00342854232600176
2024-01-17,8.375018132943513,8.404165268784908,8.26814468381124,8.384734153747559,5709600,0.0,0.0,ASX,ASX,-0.010321125573394263
2024-01-18,8.627629389642737,8.802514063411348,8.617913368528752,8.792798042297363,8272400,0.0,0.0,ASX,ASX,0.04866748081302252
2024-01-19,8.851092459866818,9.035693157753279,8.84137736516552,9.006546020507812,7966700,0.0,0.0,ASX,ASX,0.024309437926610444
2024-01-22,9.123135566711426,9.200861884348454,9.074556386545584,9.123135566711426,4359100,0.0,0.0,ASX,ASX,0.012944978678634422
2024-01-23,9.12313466719939,9.230008111770223,9.103702626420674,9.200860977172852,5563700,0.0,0.0,ASX,ASX,0.00851959393709234
2024-01-24,9.239724172744234,9.3465976177845,9.181428976722732,9.24944019317627,7511700,0.0,0.0,ASX,ASX,0.005279855453086624
2024-01-25,9.395176860881012,9.502050306689195,9.34659768494249,9.356313705444336,7152900,0.0,0.0,ASX,ASX,0.011554592498139726
2024-01-26,9.298019326963676,9.336882485819197,9.152282712898163,9.171713829040527,5485800,0.0,0.0,ASX,ASX,-0.01972997937172538
2024-01-29,9.181428922879613,9.230008098184197,9.10370261302056,9.210576057434082,4052300,0.0,0.0,ASX,ASX,0.0042371828338674256
2024-01-30,9.249441051738192,9.278588189169117,9.103703511441973,9.113419532775879,4100500,0.0,0.0,ASX,ASX,-0.01054836571050144
2024-01-31,9.093987430454222,9.161998652774642,8.938534796414613,9.02597713470459,6740000,0.0,0.0,ASX,ASX,-0.009594905376275942
2024-02-01,8.94825067383801,8.98711383172317,8.753934884412203,8.792798042297363,5769800,0.0,0.0,ASX,ASX,-0.025834221483972186
2024-02-02,8.724786684043632,8.724786684043632,8.54990293959242,8.608197212219238,6584500,0.0,0.0,ASX,ASX,-0.020994549083250935
2024-02-05,8.588766267704582,8.851092352884654,8.588766267704582,8.841377258300781,5669000,0.0,0.0,ASX,ASX,0.02708813940165622
2024-02-06,8.84137723268268,8.899671506300109,8.773366011367981,8.821945190429688,5897500,0.0,0.0,ASX,ASX,-0.0021978553005245205
2024-02-07,8.928818776901922,9.006546020507812,8.812229301349266,9.006546020507812,5977300,0.0,0.0,ASX,ASX,0.020925184422862397
2024-02-08,9.006546113110767,9.249441087985545,8.967682027622837,9.161998748779297,6756000,0.0,0.0,ASX,ASX,0.01725997157151249
2024-02-09,9.239724225854214,9.346597671508789,9.152281894604693,9.346597671508789,5033400,0.0,0.0,ASX,ASX,0.020148324376718207
2024-02-12,9.356313665170335,9.434039975709116,9.278587354631552,9.307734489440918,5563000,0.0,0.0,ASX,ASX,-0.0041580030973557
2024-02-13,9.142566659436737,9.161998702081657,8.99683004588299,9.084272384643555,6859900,0.0,0.0,ASX,ASX,-0.024008216505409297
2024-02-14,9.21057611135215,9.288303348236914,9.171712956195123,9.268871307373047,6439300,0.0,0.0,ASX,ASX,0.02032071638907995
2024-02-15,9.34659768494249,9.43404001631769,9.278587394570984,9.356313705444336,6628200,0.0,0.0,ASX,ASX,0.009433985560003633
2024-02-16,9.346597658047132,9.443756009644602,9.27858736787133,9.336881637573242,5043700,0.0,0.0,ASX,ASX,-0.0020768935804050814
2024-02-20,9.278587300752502,9.29801841498901,9.161997835621342,9.230008125305176,6486000,0.0,0.0,ASX,ASX,-0.011446381823883134
2024-02-21,9.152281868513683,9.298018469133616,9.142565848053499,9.28830337524414,7007300,0.0,0.0,ASX,ASX,0.006315839503883147
2024-02-22,9.41460816990933,9.725514346399736,9.41460816990933,9.657503128051758,9068800,0.0,0.0,ASX,ASX,0.03974889039387275
2024-02-23,9.735230302127635,9.754661416832562,9.502050439673436,9.531198501586914,5588700,0.0,0.0,ASX,ASX,-0.013078393534035948
2024-02-26,9.560345649186178,9.59920880521658,9.502050451855212,9.579776763916016,5394900,0.0,0.0,ASX,ASX,0.005096763258158221
2024-02-27,9.45347111737446,9.46318713786256,9.307734516335811,9.327166557312012,4486900,0.0,0.0,ASX,ASX,-0.026369112018925778
2024-02-28,9.29801842853785,9.29801842853785,9.1814289632368,9.2591552734375,4179400,0.0,0.0,ASX,ASX,-0.007291741115225903
2024-02-29,9.385460906293178,9.492335279422651,9.32716663601412,9.463187217712402,6148300,0.0,0.0,ASX,ASX,0.022035697452901015
2024-03-01,9.434040198973827,9.657503115418592,9.375745001404779,9.628355979919434,8731200,0.0,0.0,ASX,ASX,0.017453819564922313
2024-03-04,9.74494556550977,9.822671878821396,9.706082408853959,9.774093627929688,6268300,0.0,0.0,ASX,ASX,0.015136296197834742
2024-03-05,9.715798428821552,9.900398191278034,9.706082408015751,9.793524742126465,6179500,0.0,0.0,ASX,ASX,0.001988022105830156
2024-03-06,10.065567174129308,10.44448365904623,10.065567174129308,10.308462142944336,7316100,0.0,0.0,ASX,ASX,0.05257937406364932
2024-03-07,10.87197812138645,11.348052952412035,10.87197812138645,11.328620910644531,9479000,0.0,0.0,ASX,ASX,0.0989632355975083
2024-03-08,11.192600041031831,11.33833664431341,10.90112590789795,10.90112590789795,10845900,0.0,0.0,ASX,ASX,-0.03773583793812907
2024-03-11,10.735957092077074,10.774820247436917,10.493062139435379,10.677661895751953,8259100,0.0,0.0,ASX,ASX,-0.02049916807071228
2024-03-12,10.862262828442539,11.056578609710503,10.774820495229273,11.03714656829834,6302300,0.0,0.0,ASX,ASX,0.03366698403228208
2024-03-13,10.930273029409856,11.046862497201742,10.86226273817394,10.91084098815918,6432700,0.0,0.0,ASX,ASX,-0.011443680606901041
2024-03-14,10.716525037597627,10.83311450353013,10.590219551194739,10.667945861816406,6836400,0.0,0.0,ASX,ASX,-0.02226181525387194
2024-03-15,10.599936439907921,10.648515619668272,10.483346964425554,10.502779006958008,10377200,0.0,0.0,ASX,ASX,-0.0154825359068963
2024-03-18,10.813683429746927,10.901125761167178,10.64851478741328,10.716525077819824,5674000,0.0,0.0,ASX,ASX,0.020351382307502774
2024-03-19,10.774820287779741,10.803967422766078,10.522209313709588,10.726241111755371,6786400,0.0,0.0,ASX,ASX,0.000906640339568332
2024-03-20,10.551356538791747,10.920556982530487,10.54164144476049,10.871977806091309,5512200,0.0,0.0,ASX,ASX,0.01358693067007577
2024-03-21,11.09544177992378,11.202315228112939,10.998283425882194,11.02743148803711,7992000,0.0,0.0,ASX,ASX,0.014298565055817614
2024-03-22,10.939989050035194,11.046862497201742,10.871977832228552,10.91084098815918,5249500,0.0,0.0,ASX,ASX,-0.010572770277866628
2024-03-25,10.803967475891113,10.9011258284176,10.755388299627871,10.803967475891113,3717800,0.0,0.0,ASX,ASX,-0.009795167245499115
2024-03-26,10.823399409630454,10.83311450353013,10.648514747446345,10.667945861816406,5781900,0.0,0.0,ASX,ASX,-0.01258996885896202
2024-03-27,10.658230794773607,10.706809970677238,10.483346132148819,10.6873779296875,6713300,0.0,0.0,ASX,ASX,0.0018215379158088574
2024-03-28,10.69709393671723,10.765104226954278,10.609651605514907,10.677661895751953,4218800,0.0,0.0,ASX,ASX,-0.000909112974152193
2024-04-01,10.463915834096374,10.67766274223517,10.434767770337714,10.512494087219238,6128400,0.0,0.0,ASX,ASX,-0.015468537039782682
2024-04-02,10.444483827499528,10.619368504369614,10.444483827499528,10.561073303222656,4448900,0.0,0.0,ASX,ASX,0.004621093301015788
2024-04-03,10.561072495274017,10.794251428881497,10.51249331912978,10.765104293823242,4017000,0.0,0.0,ASX,ASX,0.019319152963205743
2024-04-04,10.833114476386463,11.017715158578417,10.590219524659675,10.609651565551758,8186600,0.0,0.0,ASX,ASX,-0.014440429375187747
2024-04-05,10.580504549175176,10.794251441955566,10.531925372972099,10.794251441955566,4689300,0.0,0.0,ASX,ASX,0.01739924023548345
2024-04-08,10.726241031066394,10.784536227171252,10.609651565427388,10.629082679748535,4405900,0.0,0.0,ASX,ASX,-0.015301548522859698
2024-04-09,10.803967462510325,10.90112581491648,10.68737799556537,10.794251441955566,5674900,0.0,0.0,ASX,ASX,0.015539324246835129
2024-04-10,10.745673085583382,10.9011257066325,10.619367599338299,10.638798713684082,4776700,0.0,0.0,ASX,ASX,-0.01440143664499638
2024-04-11,10.774820406165345,10.910840988643216,10.687378073674871,10.891409873962402,4220600,0.0,0.0,ASX,ASX,0.023744331204744062
2024-04-12,10.794252256517183,10.823400320381047,10.531926167737923,10.541642189025879,7540200,0.0,0.0,ASX,ASX,-0.03211408706348451
2024-04-15,10.716525913592806,10.803968251832613,10.425051761650382,10.522210121154785,5479600,0.0,0.0,ASX,ASX,-0.0018433624972893359
2024-04-16,10.386188556265466,10.483346915331166,10.259883986679153,10.444483757019043,4556000,0.0,0.0,ASX,ASX,-0.007386885762666329
2024-04-17,10.51249395533581,10.551357113289017,10.211304712841143,10.289031028747559,7351200,0.0,0.0,ASX,ASX,-0.014883715833921896
2024-04-18,10.104430188154797,10.230735681328078,9.997556736963912,10.055851936340332,6508300,0.0,0.0,ASX,ASX,-0.022662881641208443
2024-04-19,9.958693377011931,10.046135711012624,9.735230458184157,9.76437759399414,7597700,0.0,0.0,ASX,ASX,-0.028985544356798565
2024-04-22,9.832387975414878,9.939261425399446,9.715798504548783,9.8906831741333,6176800,0.0,0.0,ASX,ASX,0.012935343694292278
2024-04-23,9.900398341849588,10.075283012730772,9.861535184606076,10.026703834533691,4722300,0.0,0.0,ASX,ASX,0.01375240294382496
2024-04-24,10.16272538630582,10.18215650171511,9.939261536389035,10.07528305053711,6093900,0.0,0.0,ASX,ASX,0.004844983636207889
